case_id,firm_symbol,claim_id,opened_day,legal_track,authority,state,priority,trigger,assessment_id,correction_due_day,decision_day,publication_day,closed_day,remedy,calculated_penalty,applicable_cap,applied_penalty,redress,cross_border_consumer_case,duration_days,state_history,outcome,confidence,rule_ids,reasons,policy_regime
R-480-114,BRN2,C-BRN2-46,480,financial_markets,market_disclosure,closed,0.9055577976516875,random_surveillance,A-480-114,,,,480,none,0.0,0.0,0.0,0.0,False,0,480:screened|480:evidence_requested|480:under_assessment|480:closed,inconclusive,0.6055040322580646,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Evidence cannot separate overstatement from noise.,current_eu_supervision
R-480-115,BRN1,C-BRN1-40,480,sustainability_reporting,csrd,under_assessment,0.9053016736099213,random_surveillance,A-480-115,,,,,none,0.0,0.0,0.0,0.0,False,,480:screened|480:evidence_requested|480:under_assessment,systemic_abuse,0.6055040322580646,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-480-116,GRN2,C-GRN2-46,480,financial_markets,market_disclosure,under_assessment,0.9040871219188054,risk_screening,A-480-116,,,,,none,0.0,0.0,0.0,0.0,False,,480:screened|480:evidence_requested|480:under_assessment,systemic_abuse,0.6055040322580646,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-480-117,BRN3,C-BRN3-41,480,financial_markets,market_disclosure,under_assessment,0.9000000000000001,risk_screening,A-480-117,,,,,none,0.0,0.0,0.0,0.0,False,,480:screened|480:evidence_requested|480:under_assessment,systemic_abuse,0.23458743905756127,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-480-118,BRN1,C-BRN1-38,480,sustainability_reporting,csrd,under_assessment,0.8949011030693717,random_surveillance,A-480-118,,,,,none,0.0,0.0,0.0,0.0,False,,480:screened|480:evidence_requested|480:under_assessment,systemic_abuse,0.6056591906578094,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-480-119,BRN1,C-BRN1-47,480,consumer,directive_2024_825,under_assessment,0.8797280689334543,risk_screening,A-480-119,,,,,none,0.0,0.0,0.0,0.0,False,,480:screened|480:evidence_requested|480:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-480-120,BRN1,C-BRN1-41,480,sustainability_reporting,csrd,under_assessment,0.8538098597964723,risk_screening,A-480-120,,,,,none,0.0,0.0,0.0,0.0,False,,480:screened|480:evidence_requested|480:under_assessment,systemic_abuse,0.6055040322580646,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-540-121,BRN1,C-BRN1-65,540,consumer,directive_2024_825,closed,0.94,risk_screening,A-540-121,,780,780,780,withdraw_publish_and_redress,1055756.25,6000000.0,913701.52,0.0,False,240,540:screened|540:evidence_requested|540:under_assessment|780:formal_investigation|780:decided|780:published|780:closed,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-540-122,BRN1,C-BRN1-66,540,financial_markets,market_disclosure,closed,0.94,risk_screening,A-540-122,,780,780,780,correct_and_publish,690572.1547456468,6000000.0,0.0,0.0,False,240,540:screened|540:evidence_requested|540:under_assessment|780:formal_investigation|780:decided|780:published|780:closed,systemic_abuse,0.5926196980456895,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-540-123,BRN2,C-BRN2-66,540,financial_markets,market_disclosure,closed,0.94,risk_screening,A-540-123,,780,780,780,correct_and_publish,541242.8295755972,5200000.0,541242.83,0.0,False,240,540:screened|540:evidence_requested|540:under_assessment|780:formal_investigation|780:decided|780:published|780:closed,systemic_abuse,0.6049275162419488,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-540-124,BRN3,C-BRN3-48,540,financial_markets,market_disclosure,closed,0.94,random_surveillance,A-540-124,,780,780,780,correct_and_publish,299546.48712527385,4000000.0,299546.49,0.0,False,240,540:screened|540:evidence_requested|540:under_assessment|780:formal_investigation|780:decided|780:published|780:closed,systemic_abuse,0.2462207260439478,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-540-125,GRN2,C-GRN2-61,540,consumer,directive_2024_825,closed,0.94,random_surveillance,A-540-125,,780,780,780,withdraw_publish_and_redress,1494647.233821882,8000000.0,409823.52,0.0,False,240,540:screened|540:evidence_requested|540:under_assessment|780:formal_investigation|780:decided|780:published|780:closed,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-540-126,GRN2,C-GRN2-65,540,consumer,directive_2024_825,closed,0.94,risk_screening,A-540-126,,900,900,900,withdraw_publish_and_redress,1460769.6541588851,8000000.0,435604.52,0.0,False,360,540:screened|540:evidence_requested|540:under_assessment|900:formal_investigation|900:decided|900:published|900:closed,prohibited_practice,0.36414715646856693,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-540-127,GRN2,C-GRN2-66,540,financial_markets,market_disclosure,closed,0.94,risk_screening,A-540-127,,900,900,900,correct_and_publish,963688.1418127851,8000000.0,0.0,0.0,False,360,540:screened|540:evidence_requested|540:under_assessment|900:formal_investigation|900:decided|900:published|900:closed,systemic_abuse,0.6010483381469892,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-540-128,MID1,C-MID1-47,540,consumer,directive_2024_825,closed,0.94,risk_screening,A-540-128,,900,900,900,withdraw_publish_and_redress,1260237.2872254367,7000000.0,1260237.29,28000.0,False,360,540:screened|540:evidence_requested|540:under_assessment|900:formal_investigation|900:decided|900:published|900:closed,prohibited_practice,0.3627830892422042,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-540-129,MID1,C-MID1-48,540,financial_markets,market_disclosure,closed,0.94,risk_screening,A-540-129,,900,900,900,correct_and_publish,822794.23107435,7000000.0,179170.97,0.0,False,360,540:screened|540:evidence_requested|540:under_assessment|900:formal_investigation|900:decided|900:published|900:closed,systemic_abuse,0.3555677670207143,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-540-130,BRN2,C-BRN2-65,540,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-540-130,,,,,none,0.0,0.0,0.0,0.0,False,,540:screened|540:evidence_requested|540:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-540-131,GRN2,C-GRN2-59,540,sustainability_reporting,csrd,under_assessment,0.9064646092754405,random_surveillance,A-540-131,,,,,none,0.0,0.0,0.0,0.0,False,,540:screened|540:evidence_requested|540:under_assessment,systemic_abuse,0.6122011652471381,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-540-132,MID1,C-MID1-49,540,consumer,directive_2024_825,under_assessment,0.9018955341298651,risk_screening,A-540-132,,,,,none,0.0,0.0,0.0,0.0,False,,540:screened|540:evidence_requested|540:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM|D2024-825-SUSTAINABILITY-LABEL,Unsubstantiated generic environmental claim.|Sustainability label lacks independent verification.,current_eu_supervision
R-540-133,GRN3,C-GRN3-47,540,consumer,directive_2024_825,under_assessment,0.9000000000000001,random_surveillance,A-540-133,,,,,none,0.0,0.0,0.0,0.0,False,,540:screened|540:evidence_requested|540:under_assessment,prohibited_practice,0.2440301064445644,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-540-134,GRN2,C-GRN2-52,540,sustainability_reporting,csrd,under_assessment,0.891899457719245,random_surveillance,A-540-134,,,,,none,0.0,0.0,0.0,0.0,False,,540:screened|540:evidence_requested|540:under_assessment,systemic_abuse,0.6055040322580646,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-540-135,BRN1,C-BRN1-67,540,consumer,directive_2024_825,under_assessment,0.8735436422598006,risk_screening,A-540-135,,,,,none,0.0,0.0,0.0,0.0,False,,540:screened|540:evidence_requested|540:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-540-136,BRN1,C-BRN1-61,540,consumer,directive_2024_825,under_assessment,0.8731276265564014,risk_screening,A-540-136,,,,,none,0.0,0.0,0.0,0.0,False,,540:screened|540:evidence_requested|540:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-540-137,GRN2,C-GRN2-62,540,financial_markets,market_disclosure,under_assessment,0.8686214308008187,risk_screening,A-540-137,,,,,none,0.0,0.0,0.0,0.0,False,,540:screened|540:evidence_requested|540:under_assessment,systemic_abuse,0.6055040322580646,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-540-138,GRN2,C-GRN2-57,540,sustainability_reporting,csrd,under_assessment,0.8608620744085705,risk_screening,A-540-138,,,,,none,0.0,0.0,0.0,0.0,False,,540:screened|540:evidence_requested|540:under_assessment,systemic_abuse,0.6055040322580646,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-540-139,GRN2,C-GRN2-58,540,sustainability_reporting,csrd,under_assessment,0.8607342525542825,risk_screening,A-540-139,,,,,none,0.0,0.0,0.0,0.0,False,,540:screened|540:evidence_requested|540:under_assessment,systemic_abuse,0.6055040322580646,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-540-140,BRN1,C-BRN1-60,540,sustainability_reporting,csrd,under_assessment,0.8587613468189421,risk_screening,A-540-140,,,,,none,0.0,0.0,0.0,0.0,False,,540:screened|540:evidence_requested|540:under_assessment,systemic_abuse,0.604668224689311,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-600-141,BRN1,C-BRN1-81,600,consumer,directive_2024_825,closed,0.94,risk_screening,A-600-141,,900,900,900,withdraw_publish_and_redress,1124259.1384672082,6000000.0,547067.24,0.0,False,300,600:screened|600:evidence_requested|600:under_assessment|900:formal_investigation|900:decided|900:published|900:closed,prohibited_practice,0.36660913102165704,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-600-142,BRN1,C-BRN1-82,600,financial_markets,market_disclosure,closed,0.94,risk_screening,A-600-142,,960,960,960,correct_and_publish,774706.6354028028,6000000.0,128470.58,0.0,False,360,600:screened|600:evidence_requested|600:under_assessment|960:formal_investigation|960:decided|960:published|960:closed,systemic_abuse,0.6038544142749276,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-600-143,BRN2,C-BRN2-77,600,consumer,directive_2024_825,closed,0.94,random_surveillance,A-600-143,,,,600,none,0.0,0.0,0.0,0.0,False,0,600:screened|600:evidence_requested|600:under_assessment|600:closed,inconclusive,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Evidence cannot separate overstatement from noise.,current_eu_supervision
R-600-144,BRN2,C-BRN2-82,600,financial_markets,market_disclosure,closed,0.94,random_surveillance,A-600-144,,960,960,960,correct_and_publish,555317.1909134919,5200000.0,555317.19,0.0,False,360,600:screened|600:evidence_requested|600:under_assessment|960:formal_investigation|960:decided|960:published|960:closed,systemic_abuse,0.60407041514663,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-600-145,GRN2,C-GRN2-76,600,sustainability_reporting,csrd,closed,0.94,random_surveillance,A-600-145,,960,960,960,correct_and_publish,383539.7660413717,8000000.0,124654.56,0.0,False,360,600:screened|600:evidence_requested|600:under_assessment|960:formal_investigation|960:decided|960:published|960:closed,systemic_abuse,0.6081013134754404,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-600-146,GRN2,C-GRN2-77,600,consumer,directive_2024_825,closed,0.94,random_surveillance,A-600-146,,960,960,960,withdraw_publish_and_redress,1682557.610087324,8000000.0,0.0,0.0,False,360,600:screened|600:evidence_requested|600:under_assessment|960:formal_investigation|960:decided|960:published|960:closed,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-600-147,GRN2,C-GRN2-81,600,consumer,directive_2024_825,closed,0.94,risk_screening,A-600-147,,960,960,960,withdraw_publish_and_redress,1416436.4795694312,8000000.0,0.0,0.0,False,360,600:screened|600:evidence_requested|600:under_assessment|960:formal_investigation|960:decided|960:published|960:closed,prohibited_practice,0.36115624031925553,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-600-148,GRN2,C-GRN2-82,600,financial_markets,market_disclosure,closed,0.94,random_surveillance,A-600-148,,1020,1020,1020,correct_and_publish,1101312.5915252578,8000000.0,107256.15,0.0,False,420,600:screened|600:evidence_requested|600:under_assessment|1020:formal_investigation|1020:decided|1020:published|1020:closed,systemic_abuse,0.6114137190751358,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-600-149,MID1,C-MID1-52,600,consumer,directive_2024_825,closed,0.94,random_surveillance,A-600-149,,1020,1020,1020,withdraw_publish_and_redress,1251906.25,7000000.0,455227.32,0.0,False,420,600:screened|600:evidence_requested|600:under_assessment|1020:formal_investigation|1020:decided|1020:published|1020:closed,systemic_abuse,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
