day,asset_price,corporate_balance,noise_count,fundamentalist_count,chartist_count,noise_wealth,fundamentalist_wealth,chartist_wealth,market_maker_wealth,manipulator_wealth,p_green,aggregate_dg,credibility_index,scandals_cum,greenwash_extracted,green_bond_stock,bond_coupons_cum,bank_required_reserves,reserve_shortfalls_cum,BRN1_disclosed,BRN1_true,BRN2_disclosed,BRN2_true,BRN3_disclosed,BRN3_true,MID1_disclosed,MID1_true,MID2_disclosed,MID2_true,MID3_disclosed,MID3_true,MID4_disclosed,MID4_true,GRN1_disclosed,GRN1_true,GRN2_disclosed,GRN2_true,GRN3_disclosed,GRN3_true
1489,112.06302325581393,2600277.882177886,38,31,31,149802.1027469549,145639.5476997561,139570.56286603023,2652232.007534114,3255901.4440535028,0.9813959827960419,-0.0005525826326521561,0.763384052207577,3,2165982.7663625916,0.0,0.0,0.0,0,0.35,0.24563987486093414,0.30583735177620947,0.28222469675489303,0.28788492727856885,0.28569275841450203,0.29313145100228644,0.2403459634673968,0.29061769407289356,0.2875186246917619,0.2878852558213594,0.2820852145231744,0.29184815302581435,0.28850594776083505,0.2931005588071324,0.28924993422650674,0.99,0.10152571820050704,0.2957357278668176,0.2911007485680528
1490,112.06302325581393,2600277.882177886,38,31,31,149805.96423626548,145643.33114083446,139577.2532577244,2652338.6554685715,3256033.3377590035,0.9813959827960419,0.0,0.763384052207577,3,2165982.7663625916,0.0,0.0,0.0,0,0.35,0.24563987486093414,0.30583735177620947,0.28222469675489303,0.28788492727856885,0.28569275841450203,0.29313145100228644,0.2403459634673968,0.29061769407289356,0.2875186246917619,0.2878852558213594,0.2820852145231744,0.29184815302581435,0.28850594776083505,0.2931005588071324,0.28924993422650674,0.99,0.10152571820050704,0.2957357278668176,0.2911007485680528
1491,112.06302325581393,2600277.882177886,38,31,31,149809.82604295877,145647.11489288052,139583.94419931376,2652445.3121686117,3256165.2423050827,0.9813959827960419,0.0,0.763384052207577,3,2165982.7663625916,0.0,0.0,0.0,0,0.35,0.24563987486093414,0.30583735177620947,0.28222469675489303,0.28788492727856885,0.28569275841450203,0.29313145100228644,0.2403459634673968,0.29061769407289356,0.2875186246917619,0.2878852558213594,0.2820852145231744,0.29184815302581435,0.28850594776083505,0.2931005588071324,0.28924993422650674,0.99,0.10152571820050704,0.2957357278668176,0.2911007485680528
1492,112.2296875,2587726.6415260676,38,31,31,149724.19700652725,145570.8408948408,139519.05700993974,2654316.3933375767,3254718.5681565083,0.9935952157408476,-0.001112836046920289,0.763384052207577,3,2167961.1921197223,0.0,0.0,0.0,0,0.35,0.2456144029097806,0.30583735177620947,0.2821050468553371,0.28788492727856885,0.2855789867011539,0.29313145100228644,0.24037183320644712,0.29061769407289356,0.28737863159913074,0.2878852558213594,0.28196567008256623,0.29184815302581435,0.28836310884270794,0.2931005588071324,0.28909153271328475,0.99,0.10138045323478753,0.2957357278668176,0.2909269792764478
1493,111.94233644859814,2564213.445983391,38,31,31,149590.85174538312,145458.9495886781,139449.19641639857,2651721.294623122,3252721.79582357,1.0044545886880083,-0.00249053755229511,0.763384052207577,3,2169968.5636170693,0.0,0.0,0.0,0,0.35,0.2454493410023808,0.30583735177620947,0.2818452183975444,0.28788492727856885,0.2853234713870812,0.29313145100228644,0.24025676360002773,0.29061769407289356,0.287097790583138,0.2878852558213594,0.2817056566001578,0.29184815302581435,0.28807914040503174,0.2931005588071324,0.28879197318785993,0.99,0.10112344630715069,0.2957357278668176,0.2906133063989764
1494,113.43102803738319,2581124.325352377,38,31,31,149843.47811135705,145670.3048676385,139599.60373850595,2666624.4648953737,3257201.0474262405,1.010562907134318,-0.002778005801341978,0.763384052207577,3,2171918.6691136453,0.0,0.0,0.0,0,0.35,0.24525600626005967,0.30583735177620947,0.28155599301105977,0.28788492727856885,0.28503775826457145,0.29313145100228644,0.24011244638723525,0.29061769407289356,0.2867869879308892,0.2878852558213594,0.28141588265487205,0.29184815302581435,0.28776747928845736,0.2931005588071324,0.2884627794217717,0.99,0.10084244146013747,0.2957357278668176,0.29027032738895286
1495,113.37968421052634,2578722.951480041,38,31,31,149823.2298912145,145653.88114068203,139606.63891158474,2666299.299423521,3257197.532672979,1.0132396301409097,-0.002606990033795109,0.763384052207577,3,2173893.082147356,0.0,0.0,0.0,0,0.35,0.24507969939549354,0.30583735177620947,0.28128474081666405,0.28788492727856885,0.2847702611062871,0.29313145100228644,0.23998607015738618,0.29061769407289356,0.28649311373366376,0.2878852558213594,0.2811433210677622,0.29184815302581435,0.2874724368135813,0.2931005588071324,0.2881510520055253,0.99,0.10057578862090018,0.2957357278668176,0.28994462831694806
1496,113.01829268292683,2608618.012700526,38,31,31,149786.32530141712,145561.0775578123,139611.4906295415,2662932.7256253567,3256324.104773745,1.022746218415708,-0.0023936698500732962,0.763384052207577,3,2175859.663448491,0.0,0.0,0.0,0,0.35,0.24492655224572873,0.30583735177620947,0.281035201929624,0.28788492727856885,0.28452479691516125,0.29313145100228644,0.2398829314265968,0.29061769407289356,0.28621968552528426,0.2878852558213594,0.2808918136336262,0.29184815302581435,0.2871993483695892,0.2931005588071324,0.2878611614247875,0.99,0.10032545376206602,0.2957357278668176,0.2896404969516744
1497,113.01829268292683,2608618.012700526,38,31,31,149790.1497991194,145564.80994604217,139618.21967811778,2663039.62032799,3256454.33154261,1.022746218415708,0.0,0.763384052207577,3,2175859.663448491,0.0,0.0,0.0,0,0.35,0.24492655224572873,0.30583735177620947,0.281035201929624,0.28788492727856885,0.28452479691516125,0.29313145100228644,0.2398829314265968,0.29061769407289356,0.28621968552528426,0.2878852558213594,0.2808918136336262,0.29184815302581435,0.2871993483695892,0.2931005588071324,0.2878611614247875,0.99,0.10032545376206602,0.2957357278668176,0.2896404969516744
1498,113.01829268292683,2608618.012700526,38,31,31,149793.97461116398,145568.5426410437,139624.94927976653,2663146.52381649,3256584.5690150457,1.022746218415708,0.0,0.763384052207577,3,2175859.663448491,0.0,0.0,0.0,0,0.35,0.24492655224572873,0.30583735177620947,0.281035201929624,0.28788492727856885,0.28452479691516125,0.29313145100228644,0.2398829314265968,0.29061769407289356,0.28621968552528426,0.2878852558213594,0.2808918136336262,0.29184815302581435,0.2871993483695892,0.2931005588071324,0.2878611614247875,0.99,0.10032545376206602,0.2957357278668176,0.2896404969516744
1499,112.16499999999999,2599218.458706878,38,31,31,150084.9217577981,145890.817423016,139772.2612684589,2654909.570667895,3261484.0247367,1.0332764483790997,-0.0028208455387437256,0.763384052207577,3,2177809.2939673774,0.0,0.0,0.0,0,0.35,0.24473003081492584,0.30583735177620947,0.28074177250167043,0.28788492727856885,0.28423646169619204,0.29313145100228644,0.23973748496837965,0.29061769407289356,0.2859021011901486,0.2878852558213594,0.28059671736738245,0.29184815302581435,0.2868826011271905,0.2931005588071324,0.28752741153145417,0.99,0.10003938318078356,0.2957357278668176,0.28929263226726737
1500,111.47698113207548,2547654.2670108927,37,31,32,151707.9758102483,148080.54310585302,141160.07260216208,2668088.3485408323,3291533.2172230855,1.0332100325048865,-0.002629761411069219,0.7823133280309715,3,2192239.416910999,0.0,0.0,0.0,0,0.35,0.24455225919832432,0.30583735177620947,0.28046842064977906,0.28514262686807174,0.283967355263573,0.29313145100228644,0.23961127146144773,0.28710877464401946,0.2856049520316448,0.2878852558213594,0.28032174607931737,0.28816354505782016,0.2865844273572512,0.28897924980904177,0.2872129745241458,0.99,0.09976848249007576,0.29099618068518174,0.28896494617876634
1501,111.04735849056604,2555465.0729940212,37,31,32,151533.97677552828,147913.7183886496,141069.3061724061,2664038.669470438,3288403.3287443556,1.0285294884670295,-0.0031876285818704174,0.7823133280309715,3,2194174.8522615544,0.0,0.0,0.0,0,0.35,0.24431587558789206,0.30583735177620947,0.28013635330589964,0.28514262686807174,0.28364166309920813,0.29313145100228644,0.23942523260089835,0.28710877464401946,0.28525252973872856,0.2878852558213594,0.2799885629354829,0.28816354505782016,0.2862310706914052,0.28897924980904177,0.2868442023852075,0.99,0.09945043509097506,0.29099618068518174,0.2885832812167576
1502,111.22655737704919,2557240.9010578995,37,31,32,151336.6501289581,147699.83333979396,140961.20542646557,2665929.9248604407,3285160.902583681,1.073963362256258,-0.0036489902796993092,0.7823133280309715,3,2196098.612648692,0.0,0.0,0.0,0,0.35,0.24403628971142624,0.30583735177620947,0.2797564225514967,0.28514262686807174,0.2832691406154092,0.29313145100228644,0.2391978602932207,0.28710877464401946,0.2848515171044426,0.2878852558213594,0.2796085049606941,0.28816354505782016,0.2858283082003127,0.28897924980904177,0.2864273668958433,0.99,0.09909281906516891,0.29099618068518174,0.28815198697474126
1503,112.19767123287669,2568411.513733487,37,31,32,151576.39051333643,148026.1798547264,141067.93770308967,2675651.692151126,3290576.67608889,1.1235681229118821,-0.004287608668386877,0.7823133280309715,3,2198025.906117395,0.0,0.0,0.0,0,0.35,0.24369642881967976,0.30583735177620947,0.279311510443735,0.28514262686807174,0.2828313151954782,0.29313145100228644,0.23891094097182225,0.28710877464401946,0.2843845371941804,0.2878852558213594,0.2791609008191352,0.28816354505782016,0.2853597649045543,0.28897924980904177,0.285942999952493,0.99,0.09868053110217258,0.29099618068518174,0.28765367830111815
1504,112.19767123287669,2568411.513733487,37,31,32,151580.33140346713,148030.168712509,141074.606376376,2675760.5347926845,3290711.6727006957,1.1235681229118821,0.0,0.7823133280309715,3,2198025.906117395,0.0,0.0,0.0,0,0.35,0.24369642881967976,0.30583735177620947,0.279311510443735,0.28514262686807174,0.2828313151954782,0.29313145100228644,0.23891094097182225,0.28710877464401946,0.2843845371941804,0.2878852558213594,0.2791609008191352,0.28816354505782016,0.2853597649045543,0.28897924980904177,0.285942999952493,0.99,0.09868053110217258,0.29099618068518174,0.28765367830111815
1505,112.19767123287669,2568411.513733487,37,31,32,151584.27261750665,148034.15789814293,141081.27559777244,2675869.386380213,3290846.6804081127,1.1235681229118821,0.0,0.7823133280309715,3,2198025.906117395,0.0,0.0,0.0,0,0.35,0.24369642881967976,0.30583735177620947,0.279311510443735,0.28514262686807174,0.2828313151954782,0.29313145100228644,0.23891094097182225,0.28710877464401946,0.2843845371941804,0.2878852558213594,0.2791609008191352,0.28816354505782016,0.2853597649045543,0.28897924980904177,0.285942999952493,0.99,0.09868053110217258,0.29099618068518174,0.28765367830111815
1506,113.27370689655167,2562254.21293834,37,31,32,151512.78741264943,147750.23705846156,141116.24809294316,2686705.096922724,3289711.0385101857,1.1136307574241873,-0.004442418906979404,0.7823133280309715,3,2199966.063763808,0.0,0.0,0.0,0,0.35,0.24333966556292227,0.30583735177620947,0.2788504692830619,0.28514262686807174,0.28237764749157956,0.29313145100228644,0.23860706208932855,0.28710877464401946,0.2839022280069857,0.2878852558213594,0.2786978660575827,0.28816354505782016,0.2848757946342533,0.28897924980904177,0.285443015162819,0.99,0.09825549211505531,0.29099618068518174,0.28714094839380105
1507,113.5362831858407,2576892.817394205,37,31,32,151552.03547524626,147734.92386832545,141153.660300704,2689569.7617257102,3290162.253713545,1.1442383838121148,-0.006440468580597318,0.7823133280309715,3,2201948.1046835114,0.0,0.0,0.0,0,0.35,0.24278356154639028,0.30583735177620947,0.2781864279446233,0.28514262686807174,0.2817170473307974,0.29313145100228644,0.23810195976135518,0.28710877464401946,0.28321502425142675,0.2878852558213594,0.2780297791338873,0.28816354505782016,0.284186525651232,0.28897924980904177,0.2847389311486794,0.99,0.09766672184234342,0.29099618068518174,0.28642374160605705
1508,113.22148936170214,2580411.088381406,37,31,32,151452.3680987503,147699.8270172004,141032.63944618255,2686690.2059517927,3288767.1765192943,1.1763415957827534,-0.0075726322992597074,0.7823133280309715,3,2203826.629802864,0.0,0.0,0.0,0,0.35,0.24211555741605967,0.30583735177620947,0.2774060663979295,0.28514262686807174,0.2809392864954008,0.29313145100228644,0.23748410681510684,0.28710877464401946,0.28241177169688364,0.2878852558213594,0.2772461976161987,0.28816354505782016,0.2833805618591501,0.28897924980904177,0.2839192129993743,0.99,0.09698434682510819,0.29099618068518174,0.2855899797963206
1509,111.8878125,2579874.750217168,37,31,32,151447.4510699773,147653.60055219274,141056.59699804167,2673742.8794589597,3288970.5641366392,1.172338766833737,-0.005972175504618741,0.7823133280309715,3,2205837.919082864,0.0,0.0,0.0,0,0.35,0.24160849943973822,0.30583735177620947,0.27678980746571447,0.28514262686807174,0.2803273725476542,0.29313145100228644,0.2370284979946369,0.28710877464401946,0.2817724718673749,0.2878852558213594,0.2766264161813986,0.28816354505782016,0.282738081971108,0.28897924980904177,0.28326253547914415,0.99,0.09643165807343733,0.29099618068518174,0.2849195713927067
1510,111.39323529411764,2570692.117815995,37,31,32,151494.09967349318,147727.87166799596,141088.22430468904,2669104.3797211167,3290608.3550298754,1.205588360463097,-0.0065818643706684644,0.7823133280309715,3,2207842.371532864,0.0,0.0,0.0,0,0.35,0.24104118303009164,0.30583735177620947,0.27611076706190174,0.28514262686807174,0.2796528974189324,0.29313145100228644,0.23651507607597463,0.28710877464401946,0.2810705517141692,0.2878852558213594,0.2759438562968147,0.28816354505782016,0.2820325938418524,0.28897924980904177,0.28254229332702996,0.99,0.0958276872124973,0.29099618068518174,0.28418614206298104
1511,111.39323529411764,2570692.117815995,37,31,32,151498.04100407046,147731.89160325483,141094.76023547264,2669213.4076118385,3290743.6287253145,1.205588360463097,0.0,0.7823133280309715,3,2207842.371532864,0.0,0.0,0.0,0,0.35,0.24104118303009164,0.30583735177620947,0.27611076706190174,0.28514262686807174,0.2796528974189324,0.29313145100228644,0.23651507607597463,0.28710877464401946,0.2810705517141692,0.2878852558213594,0.2759438562968147,0.28816354505782016,0.2820325938418524,0.28897924980904177,0.28254229332702996,0.99,0.0958276872124973,0.29099618068518174,0.28418614206298104
1512,111.39323529411764,2570692.117815995,37,31,32,151501.98265859287,147735.91186891933,141101.29670345597,2669322.4444637573,3290878.913539139,1.205588360463097,0.0,0.7823133280309715,3,2207842.371532864,0.0,0.0,0.0,0,0.35,0.24104118303009164,0.30583735177620947,0.27611076706190174,0.28514262686807174,0.2796528974189324,0.29313145100228644,0.23651507607597463,0.28710877464401946,0.2810705517141692,0.2878852558213594,0.2759438562968147,0.28816354505782016,0.2820325938418524,0.28897924980904177,0.28254229332702996,0.99,0.0958276872124973,0.29099618068518174,0.28418614206298104
1513,111.71056603773586,2567086.2035500947,37,31,32,151721.61260933464,148041.98363976416,141218.7097659248,2672634.9195332653,3295002.2807400497,1.1505191617322788,-0.0060235035337461145,0.7823133280309715,3,2209860.6077528642,0.0,0.0,0.0,0,0.35,0.24052523931143566,0.30583735177620947,0.2754897948133114,0.28514262686807174,0.27903600911646453,0.29313145100228644,0.23605023708019368,0.28710877464401946,0.2804276529433907,0.2878852558213594,0.2753191919609416,0.28816354505782016,0.2813853434609605,0.28897924980904177,0.2818813371885833,0.99,0.09527127237985768,0.29099618068518174,0.2835134662533599
1514,111.84292134831462,2567122.6237179223,37,31,32,151743.3385081449,148087.17466919526,141218.36247725633,2674117.1614946513,3295871.567468969,1.1081742413244984,-0.004639312562495069,0.7823133280309715,3,2211752.077332864,0.0,0.0,0.0,0,0.35,0.24014504046177118,0.30583735177620947,0.2750099753599934,0.28514262686807174,0.27856132486709023,0.29313145100228644,0.2357213735438823,0.28710877464401946,0.27992825171697583,0.2878852558213594,0.27483662163807343,0.28816354505782016,0.2808816364499907,0.28897924980904177,0.2813627191854851,0.99,0.09482924265585732,0.29099618068518174,0.28298404606688443
1515,112.08818181818182,2564744.6295654913,37,31,32,151757.95978974548,148034.0687840228,141241.52943983424,2676659.5628908477,3295312.9989909,1.0823511985433147,-0.0037536438803187845,0.7823133280309715,3,2213760.563812864,0.0,0.0,0.0,0,0.35,0.2398517001055273,0.30583735177620947,0.2746217649114091,0.28514262686807174,0.27817735223837986,0.29313145100228644,0.23547934169070836,0.28710877464401946,0.27951980802715076,0.2878852558213594,0.2744436585426427,0.28816354505782016,0.2804698319625436,0.28897924980904177,0.28093596661779496,0.99,0.09446042297391674,0.29099618068518174,0.28254674099561183
1516,112.0897222222222,2577594.657864738,37,31,32,151739.1794073789,148001.62920328684,141225.799335936,2676822.208642894,3294884.9546670206,1.0604270303496048,-0.002532828889765958,0.7823133280309715,3,2215662.083432864,0.0,0.0,0.0,0,0.35,0.23968014201644058,0.30583735177620947,0.27435841718086473,0.28514262686807174,0.2779190225528534,0.29313145100228644,0.23535795727801406,0.28710877464401946,0.27923760229301575,0.2878852558213594,0.27417565087746554,0.28816354505782016,0.2801827930414909,0.28897924980904177,0.28063536215442547,0.99,0.09419155703959273,0.29099618068518174,0.2822352547417561
1517,111.7929761904762,2561123.1646270584,37,31,32,151522.0666475663,147815.20446623376,141110.2586138847,2674094.807088751,3291907.5172922756,1.060692252654074,-0.0026999416225144323,0.7823133280309715,3,2217658.4678228637,0.0,0.0,0.0,0,0.35,0.23949080303966647,0.30583735177620947,0.2740779219814912,0.28514262686807174,0.2776435143005986,0.29313145100228644,0.23521884800902215,0.28710877464401946,0.2789386728550498,0.2878852558213594,0.2738901274310655,0.28816354505782016,0.2798799142178311,0.28897924980904177,0.280317825804936,0.99,0.09390818726256257,0.29099618068518174,0.2819080026511815
1518,111.7929761904762,2561123.1646270584,37,31,32,151526.00769197676,147819.2571368087,141116.80007011892,2674203.91982531,3292043.070588976,1.060692252654074,0.0,0.7823133280309715,3,2217658.4678228637,0.0,0.0,0.0,0,0.35,0.23949080303966647,0.30583735177620947,0.2740779219814912,0.28514262686807174,0.2776435143005986,0.29313145100228644,0.23521884800902215,0.28710877464401946,0.2789386728550498,0.2878852558213594,0.2738901274310655,0.28816354505782016,0.2798799142178311,0.28897924980904177,0.280317825804936,0.99,0.09390818726256257,0.29099618068518174,0.2819080026511815
1519,111.7929761904762,2561123.1646270584,37,31,32,151529.94906030866,147823.31014047985,141123.34206400695,2674313.041530039,3292178.6350270435,1.060692252654074,0.0,0.7823133280309715,3,2217658.4678228637,0.0,0.0,0.0,0,0.35,0.23949080303966647,0.30583735177620947,0.2740779219814912,0.28514262686807174,0.2776435143005986,0.29313145100228644,0.23521884800902215,0.28710877464401946,0.2789386728550498,0.2878852558213594,0.2738901274310655,0.28816354505782016,0.2798799142178311,0.28897924980904177,0.280317825804936,0.99,0.09390818726256257,0.29099618068518174,0.2819080026511815
1520,111.66294871794868,2555479.109660174,37,31,32,151491.9585797438,147770.40439865712,141162.9465191823,2673257.6734594773,3292196.3769139634,1.0564248820915514,-0.0030641853454898677,0.7823133280309715,3,2219539.3968728636,0.0,0.0,0.0,0,0.35,0.23926347712335255,0.30583735177620947,0.273759816697715,0.28514262686807174,0.2773309773417694,0.29313145100228644,0.23504108419959835,0.28710877464401946,0.27860333715775093,0.2878852558213594,0.27356739854419465,0.28816354505782016,0.2795399968660561,0.28897924980904177,0.2799646737741963,0.99,0.09359551656875878,0.29099618068518174,0.28154335393452296
1521,112.33855855855855,2558477.5803555446,37,31,32,151723.30086975452,148009.58446172703,141277.82550136524,2680076.2922929972,3295875.289549998,1.1312764300122227,-0.005413244542215237,0.7823133280309715,3,2221527.843332864,0.0,0.0,0.0,0,0.35,0.23880433649786986,0.30583735177620947,0.27320038406791214,0.28514262686807174,0.2767774206230221,0.29313145100228644,0.2346320666593599,0.28710877464401946,0.2780263116145451,0.2878852558213594,0.27300357306430073,0.28816354505782016,0.27895770892303356,0.28897924980904177,0.27936990311350995,0.99,0.09308860089412674,0.29099618068518174,0.2809360822080197
1522,112.92560000000003,2575463.8601969746,37,31,32,151971.43459659038,148329.29851319076,141409.2330947081,2686014.595423779,3299371.084029002,1.094762386781027,-0.003795644998431827,0.7823133280309715,3,2223510.5140228635,0.0,0.0,0.0,0,0.35,0.2385061684089428,0.30583735177620947,0.2728060027664661,0.28514262686807174,0.2763906438686277,0.29313145100228644,0.2343830027014387,0.28710877464401946,0.2776154581852089,0.2878852558213594,0.2726059045614301,0.28816354505782016,0.2785418716471988,0.28897924980904177,0.2789424094086486,0.99,0.09271411833093382,0.29099618068518174,0.2804951627883725
1523,111.54125000000005,2566297.973957379,37,31,32,151668.7405711692,148155.37620186218,141205.1107216388,2672565.2374812462,3295944.890528292,1.0980066510279096,-0.003720171761350965,0.7823133280309715,3,2225490.8023328637,0.0,0.0,0.0,0,0.35,0.23821543006477627,0.30583735177620947,0.27241962710003614,0.28514262686807174,0.27601141996141354,0.29313145100228644,0.23414112447861704,0.28710877464401946,0.2772121989026708,0.2878852558213594,0.272217105120058,0.28816354505782016,0.2781338028725077,0.28897924980904177,0.27852295563861723,0.99,0.09234502566614314,0.29099618068518174,0.28006188110107716
1524,111.36150684931509,2563280.5904430235,37,31,32,151872.88332749653,148238.55788011296,141383.08548676592,2670928.879662269,3298530.824142959,1.1063374933598964,-0.003407160340250585,0.7823133280309715,3,2227470.6602128637,0.0,0.0,0.0,0,0.35,0.23795632666508995,0.30583735177620947,0.27206531606802264,0.28514262686807174,0.2756640523473244,0.29313145100228644,0.23393284115599566,0.28710877464401946,0.2768407774472129,0.2878852558213594,0.2718599585734239,0.28816354505782016,0.2777581253876948,0.28897924980904177,0.2781355267491014,0.99,0.09199994413356569,0.29099618068518174,0.2796605420382351
1525,111.36150684931509,2563280.5904430235,37,31,32,151876.83078544989,148242.66462678055,141389.65459211465,2671038.267178466,3298662.5286955023,1.1063374933598964,0.0,0.7823133280309715,3,2227470.6602128637,0.0,0.0,0.0,0,0.35,0.23795632666508995,0.30583735177620947,0.27206531606802264,0.28514262686807174,0.2756640523473244,0.29313145100228644,0.23393284115599566,0.28710877464401946,0.2768407774472129,0.2878852558213594,0.2718599585734239,0.28816354505782016,0.2777581253876948,0.28897924980904177,0.2781355267491014,0.99,0.09199994413356569,0.29099618068518174,0.2796605420382351
1526,111.36150684931509,2563280.5904430235,37,31,32,151880.77856785178,148246.77171098895,141396.22423738975,2671147.663685418,3298794.244073077,1.1063374933598964,0.0,0.7823133280309715,3,2227470.6602128637,0.0,0.0,0.0,0,0.35,0.23795632666508995,0.30583735177620947,0.27206531606802264,0.28514262686807174,0.2756640523473244,0.29313145100228644,0.23393284115599566,0.28710877464401946,0.2768407774472129,0.2878852558213594,0.2718599585734239,0.28816354505782016,0.2777581253876948,0.28897924980904177,0.2781355267491014,0.99,0.09199994413356569,0.29099618068518174,0.2796605420382351
1527,111.80857142857144,2552611.9905362166,37,31,32,151897.12273530132,148201.26870060698,141404.4887871213,2675719.444966767,3298409.7743715686,1.081309854526065,-0.00273337127787983,0.7823133280309715,3,2229456.6442128634,0.0,0.0,0.0,0,0.35,0.2377623039674746,0.30583735177620947,0.2717797856659095,0.28514262686807174,0.27538720423234897,0.29313145100228644,0.23378993254203248,0.28710877464401946,0.2765385130150767,0.2878852558213594,0.27157219788061615,0.28816354505782016,0.2774529041188246,0.28897924980904177,0.27781818144763387,0.99,0.09171056897690083,0.29099618068518174,0.2793284474409688
1528,111.80626506024096,2568836.406535106,37,31,32,152006.04958852392,148304.62231192528,141410.12597611125,2675812.638095767,3301060.4688126426,1.1122503375522508,-0.0038740271916418035,0.7823133280309715,3,2231452.077652863,0.0,0.0,0.0,0,0.35,0.23745593386623126,0.30583735177620947,0.27137659015543336,0.28514262686807174,0.274993145747353,0.29313145100228644,0.233533050302675,0.28710877464401946,0.27611944320639586,0.2878852558213594,0.27116833708578864,0.28816354505782016,0.277030605878632,0.28897924980904177,0.277382950435644,0.99,0.09132691433457732,0.29099618068518174,0.2788790410834144
1529,111.61146341463414,2574461.350263518,37,31,32,151941.72603456507,148290.76602248137,141354.93669629577,2674020.6745766387,3300549.4713646453,1.097370428395344,-0.003134185909740142,0.7823133280309715,3,2233349.2772968593,0.0,0.0,0.0,0,0.35,0.23722326308446276,0.30583735177620947,0.27105013327782723,0.28514262686807174,0.2746754846654801,0.29313145100228644,0.23334872524322814,0.28710877464401946,0.27577665157286174,0.2878852558213594,0.270840771852161,0.28816354505782016,0.2766836329276435,0.28897924980904177,0.2770242255221453,0.99,0.09100362966118457,0.29099618068518174,0.27850530837941034
1530,111.79592592592591,2567911.1455145236,37,31,32,151695.79488610415,148048.5018507784,141240.10181405582,2675957.9811809347,3296862.7324383548,1.0753805406949588,-0.0025441640228834207,0.7823133280309715,3,2235250.8749586623,0.0,0.0,0.0,0,0.35,0.23704787908490854,0.30583735177620947,0.2707842482133075,0.28514262686807174,0.27441878449817414,0.29313145100228644,0.23322189958319497,0.28710877464401946,0.2754947712038643,0.2878852558213594,0.27057355199837513,0.28816354505782016,0.2763979605354917,0.28897924980904177,0.27672611155299626,0.99,0.09072940295782862,0.29099618068518174,0.27819305253538
1531,110.94025974025973,2558948.1392709226,37,31,32,151645.25173035765,147928.17115785074,141215.43440427512,2667672.842052493,3296661.424293358,1.1017433558943588,-0.0032266988430788724,0.7823133280309715,3,2237161.1723942547,0.0,0.0,0.0,0,0.35,0.23680452784393352,0.30583735177620947,0.2704490454225569,0.28514262686807174,0.2740908027465839,0.29313145100228644,0.23302828968796052,0.28710877464401946,0.2751433652587461,0.2878852558213594,0.270236876775387,0.28816354505782016,0.2760411607864725,0.28897924980904177,0.2763583177314458,0.99,0.09039787852733394,0.29099618068518174,0.2778106985400221
1532,110.94025974025973,2558948.1392709226,37,31,32,151649.18703851718,147932.32117307416,141222.0555037735,2667782.094602561,3296797.1320382887,1.1017433558943588,0.0,0.7823133280309715,3,2237161.1723942547,0.0,0.0,0.0,0,0.35,0.23680452784393352,0.30583735177620947,0.2704490454225569,0.28514262686807174,0.2740908027465839,0.29313145100228644,0.23302828968796052,0.28710877464401946,0.2751433652587461,0.2878852558213594,0.270236876775387,0.28816354505782016,0.2760411607864725,0.28897924980904177,0.2763583177314458,0.99,0.09039787852733394,0.29099618068518174,0.2778106985400221
1533,110.94025974025973,2558948.1392709226,37,31,32,151653.12267012673,147936.47152939477,141228.67714747187,2667891.356132291,3296932.85093728,1.1017433558943588,0.0,0.7823133280309715,3,2237161.1723942547,0.0,0.0,0.0,0,0.35,0.23680452784393352,0.30583735177620947,0.2704490454225569,0.28514262686807174,0.2740908027465839,0.29313145100228644,0.23302828968796052,0.28710877464401946,0.2751433652587461,0.2878852558213594,0.270236876775387,0.28816354505782016,0.2760411607864725,0.28897924980904177,0.2763583177314458,0.99,0.09039787852733394,0.29099618068518174,0.2778106985400221
1534,111.42258620689657,2567540.75146871,37,31,32,151940.37335678595,148292.8535687743,141390.8446889029,2672746.4883928387,3302718.345888364,1.0730517308977787,-0.002456784024293548,0.7823133280309715,3,2239105.5657718605,0.0,0.0,0.0,0,0.35,0.23663656920279516,0.30583735177620947,0.2701933634836881,0.28514262686807174,0.2738417410046683,0.29313145100228644,0.23290837121119806,0.28710877464401946,0.2748725122226893,0.2878852558213594,0.26997828652598715,0.28816354505782016,0.27576448016075683,0.28897924980904177,0.27606966077409845,0.99,0.09013111772221521,0.29099618068518174,0.2775080769880522
1535,112.29546218487393,2563701.601769256,37,31,32,152118.68681811346,148439.6165936159,141528.84790653246,2681431.473097436,3305113.334464359,1.0678842926136807,-0.002311494580087653,0.7823133280309715,3,2241079.7488601,0.0,0.0,0.0,0,0.35,0.23648232448803672,0.30583735177620947,0.26995288691410374,0.28514262686807174,0.2736074550440153,0.29313145100228644,0.23280214197978527,0.28710877464401946,0.2746165876155523,0.2878852558213594,0.2697352593858074,0.28816354505782016,0.2755022306847618,0.28897924980904177,0.2757958947261829,0.99,0.08987682753993549,0.29099618068518174,0.27722107633788023
