day,asset_price,corporate_balance,noise_count,fundamentalist_count,chartist_count,noise_wealth,fundamentalist_wealth,chartist_wealth
1308,100.0,1149883.7519720301,54,34,12,22769.81610217677,22925.40551427481,17757.041275288942
1309,100.0,1149883.7519720301,54,34,12,22770.788681087546,22925.40977806406,17758.363086900612
1310,102.25,1149883.7519720301,54,34,12,23016.993962566983,23440.068453968463,17799.334013410382
1311,102.03,1149883.7519720301,54,34,12,22993.026005013304,23389.75095375275,17798.272759396208
1312,100.98,1149883.7519720301,54,34,12,22878.40938179423,23149.583159769903,17775.132019809582
1313,101.75,1149883.7519720301,54,34,12,22962.367092342352,23325.713601431704,17797.737074071418
1314,102.25,1149883.7519720301,54,34,12,23017.25066189057,23440.085514032307,17815.743874296113
1315,100.0,1149883.7519720301,54,34,12,22773.224940028384,22925.435368159968,17745.88025221729
1316,100.0,1149883.7519720301,54,34,12,22774.19929824385,22925.43963440296,17747.079228676375
1317,99.25,1149883.7519720301,54,34,12,22692.80867100798,22753.892430408367,17718.229302508527
1318,98.25,1149883.7519720301,54,34,12,22584.375818332323,22525.16140323504,17686.03939994965
1319,97.75,1149883.7519720301,54,34,12,22530.302517978387,22410.798023471245,17673.568898900627
1320,97.75,1149883.7519720301,54,34,12,22530.80365842323,22410.80229111701,17676.996632882085
1321,101.25,1149883.7519720301,54,34,12,22911.45875540869,23211.380088525304,17761.450234647575
1322,100.0,1149883.7519720301,54,34,12,22776.346867612916,22925.46523922557,17733.863815602934
1323,100.0,1149883.7519720301,54,34,12,22777.323023005458,22925.469507923717,17735.131667423393
1324,98.25,1149883.7519720301,54,34,12,22586.48328845147,22525.187012266833,17697.47283038398
1325,100.24,1149883.7519720301,54,34,12,22804.163711607944,22980.37451696083,17735.27847745221
1326,98.75,1149883.7519720301,54,34,12,22641.995015860935,22639.563198476328,17709.923899255882
1327,101.17,1149883.7519720301,54,34,12,22906.76420017529,23193.106880342762,17743.54615015815
1328,102.25,1149883.7519720301,54,34,12,23025.352962119057,23440.145268442517,17762.85242133531
1329,100.0,1149883.7519720301,54,34,12,22779.949455386508,22925.4951274815,17727.422316821445
1330,100.0,1149883.7519720301,54,34,12,22780.921028502722,22925.499398636217,17728.742320792142
1331,101.75,1149883.7519720301,54,34,12,22972.67841166565,23325.79043484787,17760.7316436141
1332,102.25,1149883.7519720301,54,34,12,23027.946226777898,23440.16235376355,17774.548514844286
1333,101.25,1149883.7519720301,54,34,12,22918.825132345493,23211.431331853866,17754.27053803336
1334,100.66,1149883.7519720301,54,34,12,22854.675681967827,23076.481780883554,17740.72356658523
1335,102.75,1149883.7519720301,54,34,12,23082.31460421211,23554.542818499714,17802.305616020385
1336,100.0,1149883.7519720301,54,34,12,22783.89791599648,22925.525032937658,17720.09598132216
1337,100.0,1149883.7519720301,54,34,12,22784.87482658679,22925.529306550357,17721.303112498706
1338,98.75,1149883.7519720301,54,34,12,22648.155232244284,22639.614462867252,17675.896473521603
1339,100.45,1149883.7519720301,54,34,12,22833.659329880746,23028.46873718249,17728.786199293972
1340,97.75,1149883.7519720301,54,34,12,22540.482581483288,22410.887717731395,17648.928757803642
1341,98.7,1149883.7519720301,54,34,12,22644.350537008446,22628.190522161058,17676.786174076427
1342,97.75,1149883.7519720301,54,34,12,22541.09019178757,22410.86695178019,17655.85035276553
1343,100.0,1149883.7519720301,54,34,12,22786.444981905588,22925.591577025218,17706.998426082195
1344,100.0,1149883.7519720301,54,34,12,22787.424852554297,22925.59561436676,17708.271604035024
1345,98.25,1149883.7519720301,54,34,12,22596.944107300576,22525.261416746027,17672.290405106633
1346,99.94,1149883.7519720301,54,34,12,22781.269784919306,22911.877807692446,17701.46562920717
1347,98.25,1149883.7519720301,54,34,12,22597.39934724623,22525.269493088403,17676.931974765528
1348,97.75,1149883.7519720301,54,34,12,22543.274670639905,22410.89117881628,17673.459873412725
1349,98.25,1149883.7519720301,54,34,12,22597.89983798747,22525.277570758455,17682.89181767186
1350,100.0,1149883.7519720301,54,34,12,22789.366997063476,22925.619845385547,17699.73220718199
1351,100.0,1149883.7519720301,54,34,12,22790.343495652305,22925.623885050514,17701.114376952446
1352,102.25,1149883.7519720301,54,34,12,23035.62532061634,23440.348513282806,17724.804509485937
1353,101.75,1149883.7519720301,54,34,12,22981.974199962453,23325.970200670683,17721.834557627404
1354,99.25,1149883.7519720301,54,34,12,22710.54231026969,22754.06247662594,17683.017540980905
1355,102.25,1149883.7519720301,54,34,12,23036.874338666206,23440.360635266243,17738.20510271206
1356,99.57,1149883.7519720301,54,34,12,22746.561188871343,22827.275264826916,17681.454783103083
1357,100.0,1149883.7519720301,54,34,12,22794.079615224113,22925.64813001387,17692.855884569275
1358,100.0,1149883.7519720301,54,34,12,22795.062566805227,22925.652172003607,17694.116256285815
1359,101.57,1149883.7519720301,54,34,12,22963.988084237957,23284.81680256085,17733.9773282117
1360,101.89,1149883.7519720301,54,34,12,22999.166844656644,23358.025551097406,17745.224422741027
1361,102.25,1149883.7519720301,54,34,12,23038.644335637397,23440.384888201526,17759.55401081785
1362,102.25,1149883.7519720301,54,34,12,23039.078372644246,23440.388931520298,17763.43675358472
1363,101.75,1149883.7519720301,54,34,12,22985.203180542365,23326.01062223022,17748.29509099819
1364,100.0,1149883.7519720301,54,34,12,22797.349698238944,22925.67643091956,17682.349939453157
1365,100.0,1149883.7519720301,54,34,12,22798.334259814706,22925.680475235396,17683.488214790643
1366,101.75,1149883.7519720301,54,34,12,22987.68700439815,23326.02275517776,17753.529374163347
1367,102.23,1149883.7519720301,54,34,12,23040.41688567374,23435.833858981976,17777.51277138718
1368,101.75,1149883.7519720301,54,34,12,22988.090270092507,23326.030845471592,17759.62650742001
1369,101.75,1149883.7519720301,54,34,12,22988.760625180174,23326.03489111723,17762.982115130188
1370,99.25,1149883.7519720301,54,34,12,22718.771414691135,22754.127172389504,17629.77333536191
1371,100.0,1149883.7519720301,54,34,12,22800.880583048962,22925.704748111977,17671.281850978514
1372,100.0,1149883.7519720301,54,34,12,22801.864832297342,22925.70879475525,17672.290449486816
1373,97.25,1149883.7519720301,54,34,12,22504.567548196017,22296.60990055466,17528.321133456317
1374,98.75,1149883.7519720301,54,34,12,22666.052268673837,22639.761006686695,17608.243411559957
1375,97.78,1149883.7519720301,54,34,12,22561.230629936497,22417.86328962198,17565.21851898664
1376,98.52,1149883.7519720301,54,34,12,22642.292574640862,22587.15321994876,17599.963577505117
1377,97.75,1149883.7519720301,54,34,12,22559.90428203579,22411.008444725907,17571.376980580022
1378,100.0,1149883.7519720301,54,34,12,22804.13830159868,22925.73308160049,17660.444698208565
1379,100.0,1149883.7519720301,54,34,12,22805.12240203989,22925.73713057255,17661.575008731706
1380,101.25,1149883.7519720301,54,34,12,22941.760098795523,23211.69706223034,17707.70281587642
1381,101.75,1149883.7519720301,54,34,12,22996.14563989828,23326.083464809188,17728.66033483843
1382,101.75,1149883.7519720301,54,34,12,22996.356848898864,23326.0875147797,17731.163902519194
1383,101.75,1149883.7519720301,54,34,12,22995.976390533328,23326.091565083094,17734.352544296227
1384,101.21,1149883.7519720301,54,34,12,22937.843420577192,23202.562674542914,17712.19991964126
1385,100.0,1149883.7519720301,54,34,12,22808.418945226265,22925.761431394487,17655.176422648354
1386,100.0,1149883.7519720301,54,34,12,22809.405662079804,22925.76548269667,17656.233012491313
1387,101.05,1149883.7519720301,54,34,12,22923.05246583426,23165.972475508297,17708.05530389983
1388,101.6,1149883.7519720301,54,34,12,22983.19239388152,23291.79711571176,17737.27247257008
1389,99.25,1149883.7519720301,54,34,12,22730.219292301877,22754.204109189443,17609.318626124634
1390,98.58,1149883.7519720301,54,34,12,22657.78004266142,22600.935808882547,17573.18588225244
1391,98.25,1149883.7519720301,54,34,12,22622.34530627322,22525.44750890874,17559.081640171735
1392,100.0,1149883.7519720301,54,34,12,22812.26623775046,22925.78979750335,17647.330764461793
1393,100.0,1149883.7519720301,54,34,12,22813.252065062756,22925.793851136987,17648.37164096298
1394,98.25,1149883.7519720301,54,34,12,22624.696481616334,22525.459669809683,17564.318175340002
1395,98.25,1149883.7519720301,54,34,12,22625.241575034153,22525.463724109697,17566.907276752907
1396,100.75,1149883.7519720301,54,34,12,22896.055846240142,23097.379543448827,17675.888144891524
1397,98.75,1149883.7519720301,54,34,12,22679.828206508777,22639.854186650628,17592.895171489094
1398,98.36,1149883.7519720301,54,34,12,22638.010187883498,22550.640006656296,17579.26232922661
1399,100.0,1149883.7519720301,54,34,12,22816.568676707284,22925.818179936457,17640.408113071026
1400,100.0,1149883.7519720301,54,34,12,22817.551690764547,22925.8222359029,17641.557324696758
1401,98.88,1149883.7519720301,54,34,12,22696.807546960794,22669.60982161447,17602.27200638018
1402,97.75,1149883.7519720301,54,34,12,22574.573545583615,22411.109760600615,17567.726052858125
1403,98.25,1149883.7519720301,54,34,12,22629.201586470732,22525.496170508413,17586.467946458197
1404,98.25,1149883.7519720301,54,34,12,22629.333594829353,22525.50022780849,17589.152757742908
1405,99.46,1149883.7519720301,54,34,12,22761.943418646213,22802.30957955969,17617.044741478658
1406,100.0,1149883.7519720301,54,34,12,22821.605044063912,22925.846578703215,17630.237191046454
1407,100.0,1149883.7519720301,54,34,12,22822.586750163147,22925.8506370038,17631.504744788184
1408,100.68,1149883.7519720301,54,34,12,22896.92964636421,23081.414695637948,17647.62642737949
1409,101.31,1149883.7519720301,54,34,12,22965.478392120596,23225.54051931156,17664.619188501238
1410,98.75,1149883.7519720301,54,34,12,22689.661569301083,22639.90693155408,17588.15094152641
1411,101.75,1149883.7519720301,54,34,12,23013.120813109454,23326.20510883613,17682.84652815277
1412,101.75,1149883.7519720301,54,34,12,23012.990461301008,23326.20916880478,17686.308208054215
1413,100.0,1149883.7519720301,54,34,12,22826.019518614357,22925.874993813017,17625.19208285538
1414,100.0,1149883.7519720301,54,34,12,22827.01162042659,22925.87905444909,17626.346885897397
1415,102.25,1149883.7519720301,54,34,12,23068.90599226807,23440.60370365421,17710.535531187834
1416,99.25,1149883.7519720301,54,34,12,22746.92417233679,22754.313647310755,17589.007134868752
1417,101.58,1149883.7519720301,54,34,12,22997.84115504638,23287.339473654047,17689.120579592603
1418,101.75,1149883.7519720301,54,34,12,23016.154772300964,23326.23353562529,17700.930305736267
1419,99.45,1149883.7519720301,54,34,12,22769.790900254622,22800.078774400983,17583.937634896738
1420,100.0,1149883.7519720301,54,34,12,22829.746634134543,22925.903425275268,17613.377234793672
1421,100.0,1149883.7519720301,54,34,12,22830.74041265114,22925.907488248176,17614.40025210064
1422,98.25,1149883.7519720301,54,34,12,22643.43294184996,22525.57331626091,17526.6952384649
1423,97.75,1149883.7519720301,54,34,12,22590.68513007742,22411.19502696055,17506.167050552627
1424,100.57,1149883.7519720301,54,34,12,22893.190686417325,23056.315561523606,17631.936499573654
1425,98.25,1149883.7519720301,54,34,12,22645.014242044763,22525.585508185395,17533.474330064648
1426,100.0,1149883.7519720301,54,34,12,22833.31384009867,22925.927808122407,17603.084148060225
1427,100.0,1149883.7519720301,54,34,12,22834.305814492833,22925.931873099384,17604.221387853217
1428,100.0,1149883.7519720301,54,34,12,22835.297870419137,22925.93593841047,17605.358721117973
1429,97.75,1149883.7519720301,54,34,12,22594.009519821757,22411.219415820397,17523.807287119227
1430,97.75,1149883.7519720301,54,34,12,22594.551876495778,22411.223481799778,17528.651031255704
1431,98.25,1149883.7519720301,54,34,12,22648.22906330584,22525.609901054526,17546.83195680528
1432,97.75,1149883.7519720301,54,34,12,22595.099302205475,22411.231614761142,17535.3007483689
1433,98.75,1149883.7519720301,54,34,12,22703.440865962722,22640.00038762553,17562.45048235742
1434,100.0,1149883.7519720301,54,34,12,22838.622866077556,22925.960337294775,17593.078235136793
1435,100.0,1149883.7519720301,54,34,12,22839.61513292705,22925.964404945385,17594.331090882144
1436,101.16,1149883.7519720301,54,34,12,22964.50741782961,23191.335531753848,17622.820825154457
1437,100.61,1149883.7519720301,54,34,12,22905.94044284511,23065.519011837845,17607.962487928122
1438,101.65,1149883.7519720301,54,34,12,23017.947354957716,23303.438374609166,17640.481724923156
1439,98.75,1149883.7519720301,54,34,12,22707.34547275159,22640.024796538426,17544.464332620777
1440,102.75,1043346.3219101964,49,42,9,23231.489173245296,23612.30461867062,17816.77870932761
1441,100.0,1043346.3219101964,49,42,9,22940.776421912087,23054.543688391397,17725.068952935377
1442,100.0,1043346.3219101964,49,42,9,22941.788243531377,23054.77087202136,17726.24818234703
1443,102.75,1043346.3219101964,49,42,9,23234.376396939573,23614.029070761502,17821.642743156786
1444,102.75,1043346.3219101964,49,42,9,23234.445978217078,23615.30908332987,17825.219064831414
1445,102.9,1043346.3219101964,49,42,9,23251.206590979582,23647.37166368777,17834.715763224624
1446,102.75,1043346.3219101964,49,42,9,23236.635080089825,23617.042919072283,17832.793240857372
1447,102.75,1043346.3219101964,49,42,9,23237.044096544214,23617.819286178106,17835.686641201522
1448,100.0,1043346.3219101964,49,42,9,22944.248343779815,23048.105546602146,17710.5678243906
1449,100.0,1043346.3219101964,49,42,9,22945.25369404832,23048.29658463142,17711.643540431876
1450,100.55,1043346.3219101964,49,42,9,23004.36458605655,23161.87253527457,17735.43912491949
1451,101.75,1043346.3219101964,49,42,9,23132.623852283243,23412.313215229504,17787.36492432221
1452,102.75,1043346.3219101964,49,42,9,23239.39041368339,23621.70881293575,17838.9154645997
1453,102.25,1043346.3219101964,49,42,9,23186.842330034677,23517.478285481462,17817.757066632348
1454,101.37,1043346.3219101964,49,42,9,23093.09590210087,23332.645697263342,17771.27282886577
1455,100.0,1043346.3219101964,49,42,9,22947.427741311712,23044.227704561355,17696.92523348184
1456,100.0,1043346.3219101964,49,42,9,22948.433540735234,23044.39043951946,17697.927720487336
1457,98.89,1043346.3219101964,49,42,9,22829.572230666563,22809.90439687081,17639.526758553857
1458,101.75,1043346.3219101964,49,42,9,23137.38708841985,23414.252715346476,17778.18251676083
1459,101.25,1043346.3219101964,49,42,9,23084.324446965195,23308.907753890177,17747.452318698404
1460,101.75,1043346.3219101964,49,42,9,23139.116546746438,23415.639887504887,17762.162029103747
1461,102.75,1043346.3219101964,49,42,9,23246.294232071064,23628.705406457506,17809.843387636214
1462,100.0,1043346.3219101964,49,42,9,22951.079939580155,23042.704599465473,17685.95120048695
1463,100.0,1043346.3219101964,49,42,9,22952.08001499476,23042.846661291653,17687.031324329913
1464,99.99,1043346.3219101964,49,42,9,22951.376190454066,23040.78602465732,17683.348039089018
1465,98.75,1043346.3219101964,49,42,9,22818.57059657703,22775.200766893675,17634.36472566928
1466,99.77,1043346.3219101964,49,42,9,22928.179030890562,22993.53944778807,17673.201059132454
1467,100.33,1043346.3219101964,49,42,9,22988.811786334918,23113.393607945833,17690.59263967202
1468,98.75,1043346.3219101964,49,42,9,22819.891854409903,22773.339044792992,17640.270325641093
1469,100.0,1043346.3219101964,49,42,9,22955.20526464547,23042.629753024983,17678.562756535437
1470,100.0,1043346.3219101964,49,42,9,22956.20753276267,23042.753804785505,17679.771953474334
1471,98.58,1043346.3219101964,49,42,9,22803.177706187555,22735.987582293106,17640.342494549506
1472,101.36,1043346.3219101964,49,42,9,23103.1238725007,23336.423230122604,17706.527047464853
